id,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9
631,10,0,0,0,0,0,0,0,0,0
632,18,9,0,0,0,0,0,0,0,0
633,2,9,0,0,0,0,0,0,0,0
634,11,1,0,0,0,0,0,0,0,0
635,11,15,8,0,0,0,0,0,0,0
636,2,9,0,0,0,0,0,0,0,0
637,2,4,0,0,0,0,0,0,0,0
638,18,9,0,0,0,0,0,0,0,0
639,2,18,9,0,0,0,0,0,0,0
640,10,5,0,0,0,0,0,0,0,0
641,18,4,0,0,0,0,0,0,0,0
642,11,0,0,0,0,0,0,0,0,0
643,2,18,0,0,0,0,0,0,0,0
644,18,9,0,0,0,0,0,0,0,0
645,11,20,5,0,0,0,0,0,0,0
646,18,0,0,0,0,0,0,0,0,0
647,16,0,0,0,0,0,0,0,0,0
648,20,2,15,19,0,0,0,0,0,0
649,2,0,0,0,0,0,0,0,0,0
650,18,8,0,0,0,0,0,0,0,0
651,2,18,0,0,0,0,0,0,0,0
652,18,0,0,0,0,0,0,0,0,0
653,18,9,0,0,0,0,0,0,0,0
654,2,18,9,0,0,0,0,0,0,0
655,18,8,0,0,0,0,0,0,0,0
656,18,8,0,0,0,0,0,0,0,0
657,20,2,0,0,0,0,0,0,0,0
658,2,0,0,0,0,0,0,0,0,0
659,11,2,9,0,0,0,0,0,0,0
660,2,9,0,0,0,0,0,0,0,0
661,6,1,2,9,0,0,0,0,0,0
662,8,0,0,0,0,0,0,0,0,0
663,1,2,4,0,0,0,0,0,0,0
664,2,0,0,0,0,0,0,0,0,0
665,1,2,0,0,0,0,0,0,0,0
666,11,0,0,0,0,0,0,0,0,0
667,2,9,0,0,0,0,0,0,0,0
668,18,10,0,0,0,0,0,0,0,0
669,18,0,0,0,0,0,0,0,0,0
670,2,5,0,0,0,0,0,0,0,0
671,19,8,0,0,0,0,0,0,0,0
672,20,1,2,4,9,0,0,0,0,0
673,18,0,0,0,0,0,0,0,0,0
674,1,18,0,0,0,0,0,0,0,0
675,18,4,9,0,0,0,0,0,0,0
676,18,9,12,16,0,0,0,0,0,0
677,2,0,0,0,0,0,0,0,0,0
678,18,9,0,0,0,0,0,0,0,0
679,18,0,0,0,0,0,0,0,0,0
680,18,10,5,0,0,0,0,0,0,0
681,2,0,0,0,0,0,0,0,0,0
682,2,9,0,0,0,0,0,0,0,0
683,18,0,0,0,0,0,0,0,0,0
684,18,0,0,0,0,0,0,0,0,0
685,2,18,9,0,0,0,0,0,0,0
686,18,0,0,0,0,0,0,0,0,0
687,11,15,8,0,0,0,0,0,0,0
688,2,9,0,0,0,0,0,0,0,0
689,18,8,0,0,0,0,0,0,0,0
690,11,18,5,8,0,0,0,0,0,0
691,11,15,18,8,0,0,0,0,0,0
692,2,15,18,8,0,0,0,0,0,0
693,18,9,0,0,0,0,0,0,0,0
694,11,8,16,0,0,0,0,0,0,0
695,2,18,0,0,0,0,0,0,0,0
696,2,0,0,0,0,0,0,0,0,0
697,2,0,0,0,0,0,0,0,0,0
698,6,1,0,0,0,0,0,0,0,0
699,1,18,4,19,0,0,0,0,0,0
700,11,18,8,0,0,0,0,0,0,0
701,11,20,5,0,0,0,0,0,0,0
702,2,18,4,0,0,0,0,0,0,0
703,15,18,0,0,0,0,0,0,0,0
704,11,2,5,0,0,0,0,0,0,0
705,20,18,5,0,0,0,0,0,0,0
706,11,15,10,0,0,0,0,0,0,0
707,10,5,0,0,0,0,0,0,0,0
708,2,0,0,0,0,0,0,0,0,0
709,18,12,0,0,0,0,0,0,0,0
710,18,0,0,0,0,0,0,0,0,0
711,2,9,0,0,0,0,0,0,0,0
712,20,18,12,0,0,0,0,0,0,0
713,2,0,0,0,0,0,0,0,0,0
714,1,0,0,0,0,0,0,0,0,0
715,2,0,0,0,0,0,0,0,0,0
716,18,3,9,0,0,0,0,0,0,0
717,2,0,0,0,0,0,0,0,0,0
718,11,15,18,8,0,0,0,0,0,0
719,18,19,8,0,0,0,0,0,0,0
720,2,18,9,0,0,0,0,0,0,0
721,2,18,0,0,0,0,0,0,0,0
722,11,15,4,8,0,0,0,0,0,0
723,18,0,0,0,0,0,0,0,0,0
724,1,2,4,0,0,0,0,0,0,0
725,2,18,9,12,0,0,0,0,0,0
726,2,9,0,0,0,0,0,0,0,0
727,18,0,0,0,0,0,0,0,0,0
728,2,18,9,0,0,0,0,0,0,0
729,11,2,0,0,0,0,0,0,0,0
730,2,18,9,0,0,0,0,0,0,0
731,20,1,9,0,0,0,0,0,0,0
732,20,6,1,18,7,17,0,0,0,0
733,18,10,19,8,0,0,0,0,0,0
734,11,2,15,4,0,0,0,0,0,0
735,20,2,16,0,0,0,0,0,0,0
736,11,2,0,0,0,0,0,0,0,0
737,2,18,0,0,0,0,0,0,0,0
738,1,2,0,0,0,0,0,0,0,0
739,11,9,8,0,0,0,0,0,0,0
740,2,9,0,0,0,0,0,0,0,0
741,11,20,2,9,8,0,0,0,0,0
742,18,9,0,0,0,0,0,0,0,0
743,18,10,9,8,0,0,0,0,0,0
744,16,0,0,0,0,0,0,0,0,0
745,11,4,0,0,0,0,0,0,0,0
746,1,2,4,0,0,0,0,0,0,0
747,18,0,0,0,0,0,0,0,0,0
748,2,8,0,0,0,0,0,0,0,0
749,16,0,0,0,0,0,0,0,0,0
750,2,0,0,0,0,0,0,0,0,0
751,10,5,8,0,0,0,0,0,0,0
752,20,2,16,0,0,0,0,0,0,0
753,11,20,8,0,0,0,0,0,0,0
754,2,5,0,0,0,0,0,0,0,0
755,2,0,0,0,0,0,0,0,0,0
756,2,9,0,0,0,0,0,0,0,0
757,2,0,0,0,0,0,0,0,0,0
758,2,18,0,0,0,0,0,0,0,0
759,18,8,0,0,0,0,0,0,0,0
760,20,1,18,0,0,0,0,0,0,0
761,8,0,0,0,0,0,0,0,0,0
762,18,16,0,0,0,0,0,0,0,0
763,2,0,0,0,0,0,0,0,0,0
764,11,2,12,0,0,0,0,0,0,0
765,2,9,0,0,0,0,0,0,0,0
766,18,9,0,0,0,0,0,0,0,0
767,2,18,0,0,0,0,0,0,0,0
768,11,8,0,0,0,0,0,0,0,0
769,18,0,0,0,0,0,0,0,0,0
770,18,7,0,0,0,0,0,0,0,0
771,11,20,5,8,0,0,0,0,0,0
772,11,20,2,4,0,0,0,0,0,0
773,2,0,0,0,0,0,0,0,0,0
774,8,0,0,0,0,0,0,0,0,0
775,18,0,0,0,0,0,0,0,0,0
776,11,15,18,0,0,0,0,0,0,0
777,11,20,8,0,0,0,0,0,0,0
778,2,9,0,0,0,0,0,0,0,0
779,2,18,0,0,0,0,0,0,0,0
780,11,1,9,0,0,0,0,0,0,0
781,2,0,0,0,0,0,0,0,0,0
782,18,0,0,0,0,0,0,0,0,0
783,18,9,0,0,0,0,0,0,0,0
784,18,0,0,0,0,0,0,0,0,0
785,18,9,0,0,0,0,0,0,0,0
786,2,18,0,0,0,0,0,0,0,0
787,2,0,0,0,0,0,0,0,0,0
788,18,0,0,0,0,0,0,0,0,0
789,18,12,0,0,0,0,0,0,0,0
790,1,18,0,0,0,0,0,0,0,0
791,2,15,10,0,0,0,0,0,0,0
792,18,0,0,0,0,0,0,0,0,0
793,18,0,0,0,0,0,0,0,0,0
794,2,18,9,0,0,0,0,0,0,0
795,8,0,0,0,0,0,0,0,0,0
796,2,18,9,0,0,0,0,0,0,0
797,2,9,8,0,0,0,0,0,0,0
798,11,20,1,2,4,5,0,0,0,0
799,11,19,8,0,0,0,0,0,0,0
800,11,20,2,9,0,0,0,0,0,0
801,11,18,16,0,0,0,0,0,0,0
802,2,18,0,0,0,0,0,0,0,0
803,1,2,0,0,0,0,0,0,0,0
804,2,18,4,9,8,0,0,0,0,0
805,20,6,1,2,7,0,0,0,0,0
806,11,5,0,0,0,0,0,0,0,0
807,20,18,16,0,0,0,0,0,0,0
808,11,15,8,0,0,0,0,0,0,0
809,15,10,8,0,0,0,0,0,0,0
810,6,1,18,4,7,0,0,0,0,0
811,6,1,4,7,9,17,0,0,0,0
812,6,1,4,7,0,0,0,0,0,0
813,2,9,0,0,0,0,0,0,0,0
814,4,10,0,0,0,0,0,0,0,0
815,2,15,18,8,0,0,0,0,0,0
816,20,1,0,0,0,0,0,0,0,0
817,6,1,0,0,0,0,0,0,0,0
818,15,18,19,8,0,0,0,0,0,0
819,20,6,1,4,7,9,0,0,0,0
820,2,0,0,0,0,0,0,0,0,0
821,18,8,0,0,0,0,0,0,0,0
822,11,15,18,12,0,0,0,0,0,0
823,8,0,0,0,0,0,0,0,0,0
824,11,0,0,0,0,0,0,0,0,0
825,11,15,18,0,0,0,0,0,0,0
826,18,9,0,0,0,0,0,0,0,0
827,2,0,0,0,0,0,0,0,0,0
828,11,20,0,0,0,0,0,0,0,0
829,2,9,0,0,0,0,0,0,0,0
830,20,6,1,2,7,0,0,0,0,0
831,2,0,0,0,0,0,0,0,0,0
832,20,1,0,0,0,0,0,0,0,0
833,2,0,0,0,0,0,0,0,0,0
834,11,20,9,8,0,0,0,0,0,0
835,2,0,0,0,0,0,0,0,0,0
836,2,15,0,0,0,0,0,0,0,0
837,2,18,0,0,0,0,0,0,0,0
838,10,19,0,0,0,0,0,0,0,0
839,11,20,5,8,0,0,0,0,0,0
840,6,1,18,7,9,0,0,0,0,0
841,18,0,0,0,0,0,0,0,0,0
842,2,10,8,0,0,0,0,0,0,0
843,1,2,0,0,0,0,0,0,0,0
844,18,9,0,0,0,0,0,0,0,0
845,2,0,0,0,0,0,0,0,0,0
846,2,0,0,0,0,0,0,0,0,0
847,18,0,0,0,0,0,0,0,0,0
848,1,2,4,0,0,0,0,0,0,0
849,2,18,9,0,0,0,0,0,0,0
850,11,8,0,0,0,0,0,0,0,0
851,2,10,0,0,0,0,0,0,0,0
852,18,0,0,0,0,0,0,0,0,0
853,2,18,9,0,0,0,0,0,0,0
854,2,15,0,0,0,0,0,0,0,0
855,5,8,0,0,0,0,0,0,0,0
856,1,2,0,0,0,0,0,0,0,0
857,20,6,1,7,0,0,0,0,0,0
858,10,8,0,0,0,0,0,0,0,0
859,18,12,0,0,0,0,0,0,0,0
860,18,0,0,0,0,0,0,0,0,0
861,20,1,0,0,0,0,0,0,0,0
862,18,0,0,0,0,0,0,0,0,0
863,11,15,18,8,0,0,0,0,0,0
864,15,3,0,0,0,0,0,0,0,0
865,11,8,0,0,0,0,0,0,0,0
866,18,0,0,0,0,0,0,0,0,0
867,2,18,0,0,0,0,0,0,0,0
868,11,20,0,0,0,0,0,0,0,0
869,8,0,0,0,0,0,0,0,0,0
870,6,1,2,4,7,9,0,0,0,0
871,1,2,4,7,0,0,0,0,0,0
872,18,0,0,0,0,0,0,0,0,0
873,15,18,0,0,0,0,0,0,0,0
874,20,6,1,2,4,0,0,0,0,0
875,15,19,8,0,0,0,0,0,0,0
876,2,18,9,0,0,0,0,0,0,0
877,20,18,17,0,0,0,0,0,0,0
878,11,15,8,0,0,0,0,0,0,0
879,11,20,5,0,0,0,0,0,0,0
880,2,18,9,12,0,0,0,0,0,0
881,11,20,2,9,8,0,0,0,0,0
882,11,2,12,0,0,0,0,0,0,0
883,11,20,5,8,0,0,0,0,0,0
884,2,18,4,9,8,0,0,0,0,0
885,20,6,1,2,7,0,0,0,0,0
886,11,5,0,0,0,0,0,0,0,0
887,11,15,8,0,0,0,0,0,0,0
888,15,10,8,0,0,0,0,0,0,0
889,6,1,4,7,9,17,0,0,0,0
890,11,20,19,8,0,0,0,0,0,0
891,2,12,0,0,0,0,0,0,0,0
892,11,20,5,8,0,0,0,0,0,0
893,18,9,12,0,0,0,0,0,0,0
894,20,18,5,0,0,0,0,0,0,0
895,11,9,0,0,0,0,0,0,0,0
896,18,9,12,0,0,0,0,0,0,0
897,11,20,5,0,0,0,0,0,0,0
898,11,18,12,0,0,0,0,0,0,0
899,11,20,5,0,0,0,0,0,0,0
900,15,10,0,0,0,0,0,0,0,0
901,11,2,7,0,0,0,0,0,0,0
902,11,5,8,0,0,0,0,0,0,0
903,18,0,0,0,0,0,0,0,0,0
904,20,2,5,0,0,0,0,0,0,0
905,11,20,2,0,0,0,0,0,0,0
906,18,5,0,0,0,0,0,0,0,0
907,11,20,8,0,0,0,0,0,0,0
908,15,3,19,8,0,0,0,0,0,0
909,2,18,5,0,0,0,0,0,0,0
910,2,18,9,0,0,0,0,0,0,0
911,11,9,5,8,0,0,0,0,0,0
912,2,9,0,0,0,0,0,0,0,0
913,18,0,0,0,0,0,0,0,0,0
914,11,20,18,0,0,0,0,0,0,0
915,2,18,9,12,0,0,0,0,0,0
916,11,8,0,0,0,0,0,0,0,0
917,11,18,5,0,0,0,0,0,0,0
918,11,20,5,0,0,0,0,0,0,0
919,11,20,5,0,0,0,0,0,0,0
920,2,9,0,0,0,0,0,0,0,0
921,11,20,2,0,0,0,0,0,0,0
922,15,18,19,8,0,0,0,0,0,0
923,11,2,5,16,0,0,0,0,0,0
924,2,4,5,0,0,0,0,0,0,0
925,18,10,19,0,0,0,0,0,0,0
926,18,9,0,0,0,0,0,0,0,0
927,20,6,1,2,4,0,0,0,0,0
928,5,0,0,0,0,0,0,0,0,0
929,18,0,0,0,0,0,0,0,0,0
930,11,20,18,0,0,0,0,0,0,0
931,11,20,8,0,0,0,0,0,0,0
932,11,20,5,0,0,0,0,0,0,0
933,2,0,0,0,0,0,0,0,0,0
934,18,0,0,0,0,0,0,0,0,0
935,11,2,0,0,0,0,0,0,0,0
936,18,5,0,0,0,0,0,0,0,0
937,2,9,0,0,0,0,0,0,0,0
938,18,12,0,0,0,0,0,0,0,0
939,2,18,9,0,0,0,0,0,0,0
940,20,6,1,2,4,9,0,0,0,0
941,11,18,9,12,0,0,0,0,0,0
942,20,18,5,0,0,0,0,0,0,0
943,11,20,18,5,0,0,0,0,0,0
944,1,2,9,0,0,0,0,0,0,0
945,2,15,9,0,0,0,0,0,0,0
946,18,4,19,5,0,0,0,0,0,0
947,20,6,1,2,4,0,0,0,0,0
948,20,1,4,0,0,0,0,0,0,0
949,15,8,0,0,0,0,0,0,0,0
950,20,4,0,0,0,0,0,0,0,0
951,18,9,0,0,0,0,0,0,0,0
952,20,6,1,2,0,0,0,0,0,0
953,11,20,5,8,0,0,0,0,0,0
954,11,20,5,17,0,0,0,0,0,0
955,11,15,19,5,8,0,0,0,0,0
956,11,2,5,0,0,0,0,0,0,0
957,15,18,0,0,0,0,0,0,0,0
958,10,5,8,0,0,0,0,0,0,0
959,20,6,4,0,0,0,0,0,0,0
960,20,4,0,0,0,0,0,0,0,0
961,20,4,0,0,0,0,0,0,0,0
962,15,18,0,0,0,0,0,0,0,0
963,2,15,18,7,0,0,0,0,0,0
964,11,20,5,8,0,0,0,0,0,0
965,11,20,5,8,17,0,0,0,0,0
966,11,20,5,0,0,0,0,0,0,0
967,11,20,2,4,0,0,0,0,0,0
968,2,7,0,0,0,0,0,0,0,0
969,11,20,5,8,17,0,0,0,0,0
970,11,20,18,12,0,0,0,0,0,0
971,11,20,18,4,0,0,0,0,0,0
972,2,0,0,0,0,0,0,0,0,0
973,11,15,18,19,8,0,0,0,0,0
974,15,8,0,0,0,0,0,0,0,0
975,20,6,1,2,7,9,0,0,0,0
976,20,4,17,0,0,0,0,0,0,0
977,2,4,8,0,0,0,0,0,0,0
978,2,0,0,0,0,0,0,0,0,0
979,11,20,5,17,0,0,0,0,0,0
980,11,15,8,0,0,0,0,0,0,0
981,11,15,4,0,0,0,0,0,0,0
982,18,19,8,0,0,0,0,0,0,0
983,11,15,18,8,0,0,0,0,0,0
984,2,9,0,0,0,0,0,0,0,0
985,11,20,5,0,0,0,0,0,0,0
986,18,19,5,8,0,0,0,0,0,0
987,6,1,2,0,0,0,0,0,0,0
988,11,18,8,0,0,0,0,0,0,0
989,2,18,9,0,0,0,0,0,0,0
990,10,19,8,0,0,0,0,0,0,0
991,18,0,0,0,0,0,0,0,0,0
992,11,20,6,1,2,0,0,0,0,0
993,20,6,1,4,17,0,0,0,0,0
994,18,0,0,0,0,0,0,0,0,0
995,11,20,18,19,8,0,0,0,0,0
996,11,2,15,8,0,0,0,0,0,0
997,18,9,0,0,0,0,0,0,0,0
998,18,0,0,0,0,0,0,0,0,0
999,18,7,9,0,0,0,0,0,0,0
1000,11,2,0,0,0,0,0,0,0,0
1001,11,15,18,8,0,0,0,0,0,0
1002,20,6,1,2,4,5,17,0,0,0
1003,20,2,15,0,0,0,0,0,0,0
1004,11,15,3,19,8,0,0,0,0,0
1005,11,18,9,12,0,0,0,0,0,0
1006,11,20,5,0,0,0,0,0,0,0
1007,11,15,17,0,0,0,0,0,0,0
1008,2,4,9,0,0,0,0,0,0,0
1009,11,20,5,8,0,0,0,0,0,0
1010,11,5,8,0,0,0,0,0,0,0
1011,15,18,0,0,0,0,0,0,0,0
1012,18,0,0,0,0,0,0,0,0,0
1013,2,7,0,0,0,0,0,0,0,0
1014,11,5,8,0,0,0,0,0,0,0
1015,6,1,2,0,0,0,0,0,0,0
1016,18,4,9,0,0,0,0,0,0,0
1017,18,4,19,0,0,0,0,0,0,0
1018,11,20,5,17,0,0,0,0,0,0
1019,15,18,8,0,0,0,0,0,0,0
1020,18,12,0,0,0,0,0,0,0,0
1021,15,18,8,0,0,0,0,0,0,0
1022,11,20,8,0,0,0,0,0,0,0
1023,11,5,8,0,0,0,0,0,0,0
1024,2,9,0,0,0,0,0,0,0,0
1025,18,7,0,0,0,0,0,0,0,0
1026,20,1,4,0,0,0,0,0,0,0
1027,11,20,8,0,0,0,0,0,0,0
1028,2,18,9,0,0,0,0,0,0,0
1029,2,15,8,0,0,0,0,0,0,0
1030,19,5,8,0,0,0,0,0,0,0
1031,1,18,0,0,0,0,0,0,0,0
1032,2,9,0,0,0,0,0,0,0,0
1033,19,8,0,0,0,0,0,0,0,0
1034,15,19,8,0,0,0,0,0,0,0
1035,11,18,12,0,0,0,0,0,0,0
1036,2,0,0,0,0,0,0,0,0,0
1037,20,18,17,0,0,0,0,0,0,0
1038,11,20,2,15,0,0,0,0,0,0
1039,11,15,8,0,0,0,0,0,0,0
1040,2,9,0,0,0,0,0,0,0,0
1041,11,20,5,0,0,0,0,0,0,0
1042,20,2,0,0,0,0,0,0,0,0
1043,2,18,0,0,0,0,0,0,0,0
1044,11,2,9,0,0,0,0,0,0,0
1045,2,9,0,0,0,0,0,0,0,0
1046,18,10,0,0,0,0,0,0,0,0
1047,18,0,0,0,0,0,0,0,0,0
1048,11,18,5,8,0,0,0,0,0,0
1049,2,15,18,8,0,0,0,0,0,0
1050,2,18,4,0,0,0,0,0,0,0
1051,15,18,0,0,0,0,0,0,0,0
1052,2,9,0,0,0,0,0,0,0,0
1053,2,18,9,12,0,0,0,0,0,0
1054,2,9,0,0,0,0,0,0,0,0
1055,20,6,1,18,7,17,0,0,0,0
1056,11,2,15,4,0,0,0,0,0,0
1057,11,9,8,0,0,0,0,0,0,0
1058,11,20,2,9,8,0,0,0,0,0
1059,20,2,16,0,0,0,0,0,0,0
1060,2,9,0,0,0,0,0,0,0,0
1061,18,8,0,0,0,0,0,0,0,0
1062,8,0,0,0,0,0,0,0,0,0
1063,11,20,5,8,0,0,0,0,0,0
1064,2,18,0,0,0,0,0,0,0,0
1065,18,12,0,0,0,0,0,0,0,0
1066,2,18,9,0,0,0,0,0,0,0
1067,1,2,0,0,0,0,0,0,0,0
1068,2,18,4,9,8,0,0,0,0,0
1069,20,18,16,0,0,0,0,0,0,0
1070,11,15,8,0,0,0,0,0,0,0
1071,15,10,8,0,0,0,0,0,0,0
1072,2,9,0,0,0,0,0,0,0,0
1073,18,12,0,0,0,0,0,0,0,0
1074,2,0,0,0,0,0,0,0,0,0
1075,2,0,0,0,0,0,0,0,0,0
1076,2,18,0,0,0,0,0,0,0,0
1077,18,8,0,0,0,0,0,0,0,0
1078,18,3,9,0,0,0,0,0,0,0
1079,18,19,0,0,0,0,0,0,0,0
1080,11,10,5,8,0,0,0,0,0,0
1081,18,0,0,0,0,0,0,0,0,0
1082,11,20,0,0,0,0,0,0,0,0
1083,20,2,5,0,0,0,0,0,0,0
1084,18,9,8,0,0,0,0,0,0,0
1085,10,0,0,0,0,0,0,0,0,0
1086,20,2,5,0,0,0,0,0,0,0
1087,20,2,5,16,0,0,0,0,0,0
1088,15,18,19,8,0,0,0,0,0,0
1089,2,0,0,0,0,0,0,0,0,0
1090,7,0,0,0,0,0,0,0,0,0
1091,10,5,0,0,0,0,0,0,0,0
1092,18,0,0,0,0,0,0,0,0,0
1093,15,18,0,0,0,0,0,0,0,0
1094,15,18,0,0,0,0,0,0,0,0
1095,2,9,5,0,0,0,0,0,0,0
1096,2,0,0,0,0,0,0,0,0,0
1097,20,4,0,0,0,0,0,0,0,0
1098,20,6,1,2,0,0,0,0,0,0
1099,11,20,5,17,0,0,0,0,0,0
1100,11,15,19,5,8,0,0,0,0,0
1101,18,0,0,0,0,0,0,0,0,0
1102,2,18,9,0,0,0,0,0,0,0
1103,2,0,0,0,0,0,0,0,0,0
1104,11,15,8,0,0,0,0,0,0,0
1105,20,9,0,0,0,0,0,0,0,0
1106,11,18,0,0,0,0,0,0,0,0
1107,11,20,8,0,0,0,0,0,0,0
1108,2,18,0,0,0,0,0,0,0,0
1109,10,8,0,0,0,0,0,0,0,0
1110,15,18,8,0,0,0,0,0,0,0
1111,2,18,9,0,0,0,0,0,0,0
1112,20,4,0,0,0,0,0,0,0,0
1113,15,18,0,0,0,0,0,0,0,0
1114,18,8,0,0,0,0,0,0,0,0
1115,11,12,0,0,0,0,0,0,0,0
1116,18,0,0,0,0,0,0,0,0,0
1117,2,18,0,0,0,0,0,0,0,0
1118,10,8,0,0,0,0,0,0,0,0
1119,2,15,18,8,0,0,0,0,0,0
1120,2,18,9,12,0,0,0,0,0,0
1121,20,6,1,2,7,0,0,0,0,0
1122,2,9,0,0,0,0,0,0,0,0
1123,18,9,0,0,0,0,0,0,0,0
1124,1,2,4,7,0,0,0,0,0,0
1125,18,7,9,0,0,0,0,0,0,0
1126,2,18,9,0,0,0,0,0,0,0
1127,2,9,0,0,0,0,0,0,0,0
1128,2,18,9,0,0,0,0,0,0,0
1129,20,6,1,2,18,7,9,0,0,0
1130,11,5,8,0,0,0,0,0,0,0
1131,2,9,0,0,0,0,0,0,0,0
1132,18,10,19,0,0,0,0,0,0,0
1133,18,9,0,0,0,0,0,0,0,0
1134,11,15,18,8,0,0,0,0,0,0
1135,11,20,18,0,0,0,0,0,0,0
1136,2,0,0,0,0,0,0,0,0,0
1137,2,18,9,0,0,0,0,0,0,0
1138,20,6,1,2,4,9,0,0,0,0
1139,2,9,0,0,0,0,0,0,0,0
1140,20,4,0,0,0,0,0,0,0,0
1141,18,9,0,0,0,0,0,0,0,0
1142,18,9,0,0,0,0,0,0,0,0
1143,2,18,9,0,0,0,0,0,0,0
1144,2,9,0,0,0,0,0,0,0,0
1145,2,9,0,0,0,0,0,0,0,0
1146,20,4,0,0,0,0,0,0,0,0
1147,2,9,0,0,0,0,0,0,0,0
1148,2,9,0,0,0,0,0,0,0,0
1149,2,18,9,0,0,0,0,0,0,0
1150,20,6,1,2,0,0,0,0,0,0
1151,2,0,0,0,0,0,0,0,0,0
1152,2,18,9,0,0,0,0,0,0,0
1153,2,18,9,0,0,0,0,0,0,0
1154,18,9,0,0,0,0,0,0,0,0
1155,11,20,18,4,0,0,0,0,0,0
1156,18,9,0,0,0,0,0,0,0,0
1157,2,9,0,0,0,0,0,0,0,0
1158,2,9,0,0,0,0,0,0,0,0
1159,2,9,0,0,0,0,0,0,0,0
1160,2,0,0,0,0,0,0,0,0,0
1161,11,20,18,12,0,0,0,0,0,0
1162,2,18,9,0,0,0,0,0,0,0
1163,18,9,0,0,0,0,0,0,0,0
1164,11,20,5,17,0,0,0,0,0,0
1165,11,15,8,0,0,0,0,0,0,0
1166,2,9,0,0,0,0,0,0,0,0
1167,2,9,0,0,0,0,0,0,0,0
1168,11,20,6,1,2,0,0,0,0,0
1169,2,18,9,0,0,0,0,0,0,0
1170,18,0,0,0,0,0,0,0,0,0
1171,18,12,0,0,0,0,0,0,0,0
1172,2,9,0,0,0,0,0,0,0,0
1173,2,9,0,0,0,0,0,0,0,0
1174,2,18,9,0,0,0,0,0,0,0
1175,11,20,2,9,0,0,0,0,0,0
1176,11,15,17,0,0,0,0,0,0,0
1177,18,9,0,0,0,0,0,0,0,0
1178,18,7,9,0,0,0,0,0,0,0
1179,15,18,9,0,0,0,0,0,0,0
1180,18,0,0,0,0,0,0,0,0,0
1181,11,20,8,0,0,0,0,0,0,0
1182,2,9,0,0,0,0,0,0,0,0
1183,11,4,12,17,0,0,0,0,0,0
1184,2,9,0,0,0,0,0,0,0,0
1185,18,9,0,0,0,0,0,0,0,0
1186,11,15,8,0,0,0,0,0,0,0
1187,2,18,9,0,0,0,0,0,0,0
1188,2,9,0,0,0,0,0,0,0,0
1189,2,18,9,0,0,0,0,0,0,0
1190,11,15,18,17,0,0,0,0,0,0
1191,2,9,0,0,0,0,0,0,0,0
1192,2,9,0,0,0,0,0,0,0,0
1193,2,7,9,0,0,0,0,0,0,0
1194,2,18,9,0,0,0,0,0,0,0
1195,2,0,0,0,0,0,0,0,0,0
1196,11,20,8,0,0,0,0,0,0,0
1197,18,4,9,8,0,0,0,0,0,0
1198,2,0,0,0,0,0,0,0,0,0
1199,2,18,9,0,0,0,0,0,0,0
1200,20,6,1,18,0,0,0,0,0,0
1201,2,9,0,0,0,0,0,0,0,0
1202,20,4,19,9,17,0,0,0,0,0
1203,2,18,9,0,0,0,0,0,0,0
1204,2,18,9,0,0,0,0,0,0,0
1205,18,9,0,0,0,0,0,0,0,0
1206,18,9,0,0,0,0,0,0,0,0
1207,18,0,0,0,0,0,0,0,0,0
1208,18,4,10,9,8,0,0,0,0,0
1209,18,0,0,0,0,0,0,0,0,0
1210,6,1,4,7,9,0,0,0,0,0
1211,11,20,5,17,0,0,0,0,0,0
1212,11,15,19,8,0,0,0,0,0,0
1213,2,9,0,0,0,0,0,0,0,0
1214,20,2,0,0,0,0,0,0,0,0
1215,4,9,8,17,0,0,0,0,0,0
1216,6,1,2,15,0,0,0,0,0,0
1217,2,9,0,0,0,0,0,0,0,0
1218,2,18,9,0,0,0,0,0,0,0
1219,18,0,0,0,0,0,0,0,0,0
1220,6,1,2,4,7,9,17,0,0,0
1221,2,18,9,0,0,0,0,0,0,0
1222,2,18,9,0,0,0,0,0,0,0
1223,2,9,0,0,0,0,0,0,0,0
1224,18,9,0,0,0,0,0,0,0,0
1225,11,20,6,1,2,17,0,0,0,0
1226,2,18,9,0,0,0,0,0,0,0
1227,18,0,0,0,0,0,0,0,0,0
1228,20,18,4,9,0,0,0,0,0,0
1229,11,20,15,17,0,0,0,0,0,0
1230,2,18,0,0,0,0,0,0,0,0
1231,2,18,0,0,0,0,0,0,0,0
1232,11,20,6,1,0,0,0,0,0,0
1233,18,9,0,0,0,0,0,0,0,0
1234,11,20,5,17,0,0,0,0,0,0
1235,20,6,2,0,0,0,0,0,0,0
1236,11,20,8,17,0,0,0,0,0,0
1237,18,9,0,0,0,0,0,0,0,0
1238,20,18,17,0,0,0,0,0,0,0
1239,20,18,4,9,17,0,0,0,0,0
1240,6,1,2,17,0,0,0,0,0,0
1241,11,18,8,17,0,0,0,0,0,0
1242,18,4,9,0,0,0,0,0,0,0
1243,2,18,9,0,0,0,0,0,0,0
1244,20,4,17,0,0,0,0,0,0,0
1245,20,6,2,4,7,9,0,0,0,0
1246,2,15,18,0,0,0,0,0,0,0
1247,2,18,0,0,0,0,0,0,0,0
1248,2,18,0,0,0,0,0,0,0,0
1249,5,17,0,0,0,0,0,0,0,0
1250,2,18,9,0,0,0,0,0,0,0
1251,11,6,1,0,0,0,0,0,0,0
1252,2,18,0,0,0,0,0,0,0,0
